,BRANCH_ELASTICITY,Fruit_Ei,Fruit_area,Fruit_nb,INSERTION_ANGLE,INTERNODE_FLENGTH,Internode_Ei,Internode_area,Internode_nb,LONGGU_PEAK_POSITION,Leaf_Ei,Leaf_area,Leaf_nb,ORCHARD,PHYLLOTAXY,SEED,clear_sky,isolated
2854,0.0239226442593,3.35538653443e-05,0.047471311,10.0,68.3316079915,0.318678015896,0.000172932521257,0.0346929553,1004.0,0.608794683265,0.0392832038537,2.2097825883,811.0,0.0,199.541916641,1.0,0.0,1.0
2855,0.0105619126596,0.215986004233,0.0712070564,15.0,34.5237023345,4.56695206646,0.219412929828,0.2281792808,480.0,0.120562331945,0.484616186816,0.9690535586,368.0,0.0,182.407149032,1.0,0.0,1.0
2856,0.0300216709213,0.00404028783867,0.0712069547,15.0,68.0348127606,0.459921429297,0.00678438650526,0.0213174489,455.0,0.293510910382,0.0911981438545,0.884113172,344.0,0.0,240.72274321,1.0,0.0,1.0
2857,0.0311060221563,0.211974761541,0.0712070742,15.0,24.5906461209,4.99438306419,0.228539037089,0.2516756863,481.0,0.150942802509,0.536668946886,0.9775643534,369.0,0.0,137.313186652,1.0,0.0,1.0
2858,0.0119294771462,0.00947495579509,0.0949426069,20.0,53.7185979738,0.770030054151,0.0170346915259,0.0485158712,653.0,0.383438757652,0.129943937449,1.2340539698,509.0,0.0,202.167364852,1.0,0.0,1.0
2859,0.0136268748186,0.0889305506292,0.123425471,26.0,58.3340979565,2.61677398328,0.124827236028,0.2824738142,1069.0,0.477821211031,0.316095627219,2.1657270868,854.0,0.0,286.676917225,1.0,0.0,1.0
2860,0.0839172297865,0.0,0.0569655698,12.0,82.0008058087,0.23067141379,0.00249452319695,0.0158466351,664.0,0.83616228526,0.0415986061044,1.3039753039,506.0,0.0,105.062970761,1.0,0.0,1.0
2861,0.0523069536296,0.183099541102,0.0712070074,15.0,60.3161326745,2.75865166651,0.236170756414,0.1430671423,489.0,0.0311640111706,0.220526459205,1.0109396111,377.0,0.0,1.70340467993,1.0,0.0,1.0
2862,0.0348316179368,0.00716630241692,0.0712069638,15.0,54.4999627456,0.36868748977,0.0224468565371,0.0184432851,481.0,0.196337848635,0.0742595437868,0.9710559955,369.0,0.0,338.455518186,1.0,0.0,1.0
2863,0.0455373483527,0.0791724042406,0.0759540864,16.0,44.8796331521,0.934371149156,0.10273281543,0.0550942329,575.0,0.320163316649,0.0893775322375,1.1591261477,451.0,0.0,8.64573327614,1.0,0.0,1.0
2864,0.0661183850702,0.00837424552067,0.0617127016,13.0,72.605156544,0.875636163885,0.0186055453179,0.0583326185,654.0,0.871903430414,0.13519454599,1.2579174092,496.0,0.0,94.845726792,1.0,0.0,1.0
2865,0.00763820348364,0.206770506553,0.0854484854,18.0,87.8275184881,4.91376540814,0.237913853896,0.3673581491,767.0,0.500872767664,0.521167115473,1.4479900207,592.0,0.0,161.147066339,1.0,0.0,1.0
2866,0.0836785363048,0.203367513567,0.0569656501,12.0,0.528032972196,4.67205235835,0.199397002413,0.3209668593,664.0,0.855712535892,0.351192260791,1.3039753433,506.0,0.0,14.1545646882,1.0,0.0,1.0
2867,0.0567668331871,0.0423227854913,0.0569655793,12.0,46.7173000722,1.62474504414,0.0676747886309,0.1208706693,721.0,0.670398338695,0.245489642294,1.4511606635,560.0,0.0,74.1803091447,1.0,0.0,1.0
2868,0.0696611167957,0.145938486598,0.0569656621,12.0,31.2593644092,4.85751800305,0.190369500992,0.5246535841,1002.0,0.580769773731,0.438793529269,2.1927611755,809.0,0.0,58.9719024753,1.0,0.0,1.0
